{'dataset_name': 'QM9', 'target': 9, 'seed': 777, 'cov_weight': 0.001, 'hyperparams': {'batch_size': 64, 'epochs': 601, 'learning_rate': 0.001, 'step_size': 30, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'e4', 'variants': {'BN': 'Y'}}, 'commit_id': 'bb95b1a8813c59d83babe87ddbda5038f12700fc', 'time_stamp': '1610207445', 'directory': '../../nlg_results/titanv/QM9/board/'}
--------
QM9_9, 1610207445_bb95b1a_e4_add_cat_4_256_Y_0.001_30_0.75_B64_S777_C0.001, ID=bb95b1a8813c59d83babe87ddbda5038f12700fc
Epoch: 001, LR: 0.001000, Loss: 0.3047946, Validation MAE: 2.6627853, Test MAE: 2.6254459, Cov: 6.7349348
Epoch: 294, 0.000075,0.0000516,0.4060222,0.4069471, 0.0000327
Epoch: 295, 0.000075,0.0000582,0.2234607,0.2236867, 0.0000304
Epoch: 296, 0.000075,0.0000636,0.2214509,0.2207604, 0.0000032
Epoch: 297, 0.000075,0.0000655,0.1167981,0.1148232, 0.0000194
Epoch: 298, 0.000075,0.0000656,0.0779802,0.0773051, 0.0000188
Epoch: 299, 0.000075,0.0000608,0.1839600,0.1847864, 0.0000721
Epoch: 300, 0.000075,0.0000584,0.0797096,0.0786327, 0.0004628
Epoch: 301, 0.000056,0.0000472,0.0762659,0.0757730, 0.0000369
Epoch: 302, 0.000056,0.0000464,0.3168326,0.3154611, 0.0000039
Epoch: 303, 0.000056,0.0000452,0.7189510,0.7194906, 0.0000103
Epoch: 304, 0.000056,0.0000499,0.3153530,0.3138692, 0.0000424
Epoch: 305, 0.000056,0.0000494,0.6270377,0.6265264, 0.0000354
Epoch: 306, 0.000056,0.0000472,0.0804879,0.0799188, 0.0000400
Epoch: 307, 0.000056,0.0000466,0.1979043,0.1984984, 0.0000236
Epoch: 308, 0.000056,0.0000495,0.2568973,0.2571685, 0.0000000
